,time,master,worker
0,1672405566704.9128,6213.236,11276.832
1,1672405551669.957,6217.076,11375.404
2,1672405536632.339,6214.152,11241.596
3,1672405521606.8335,6213.524,11362.692
4,1672405506584.7585,6209.98,10781.328
5,1672405491560.5544,6211.252,11423.64
6,1672405476533.6118,6212.068,10953.232
7,1672405461499.975,6208.164,11392.096
8,1672405446478.9504,6205.008,10920.716
9,1672405431444.594,6206.368,11427.968
10,1672405416409.713,6205.064,10970.448
11,1672405401388.324,6209.632,11401.484
12,1672405386354.0134,6206.384,10750.908
13,1672405371324.709,6206.52,11058.064
14,1672405356290.081,6234.856,11525.644
15,1672405341269.3755,6164.968,11207.316
