,time,avg,replicas,for pod
0,1672492563537.0798,69.292,2,"[30.576, 38.716]"
1,1672492578689.1262,69.77600000000001,2,"[30.484, 39.292]"
2,1672492593828.4524,69.7,2,"[30.552, 39.148]"
3,1672492608982.4194,69.548,2,"[31.252, 38.296]"
4,1672492624137.1987,69.364,2,"[30.14, 39.224]"
5,1672492639295.0403,69.272,2,"[30.62, 38.652]"
6,1672492654444.0063,68.76,2,"[30.108, 38.652]"
7,1672492669596.2043,68.796,2,"[30.556, 38.24]"
8,1672492684751.968,70.988,2,"[31.46, 39.528]"
9,1672492699905.792,70.42,2,"[30.852, 39.568]"
10,1672492715062.308,68.768,2,"[30.396, 38.372]"
11,1672492730219.034,69.25200000000001,2,"[30.54, 38.712]"
12,1672492745373.6138,69.328,2,"[30.232, 39.096]"
13,1672492760513.5789,69.98,2,"[31.16, 38.82]"
14,1672492775658.095,69.412,2,"[30.764, 38.648]"
