,time,master,worker
0,1672768537313.0205,214.249482,5703.756933
1,1672768522280.0913,127.440909,5769.806499
2,1672768507244.9426,177.49854,5990.144902
3,1672768492209.5166,302.967426,5722.952393
4,1672768477187.8057,255.202618,6222.856051
5,1672768462153.9397,632.338598,5324.430175
6,1672768447119.4045,288.981488,5885.031326
7,1672768432084.8694,325.003149,5888.702887
8,1672768417050.4521,255.876403,5847.378629
9,1672768402014.9546,290.743086,5955.387791
10,1672768386979.815,250.114228,5397.111987
11,1672768371949.6792,531.630328,6024.956935
12,1672768356918.1924,244.744397,5636.629358
13,1672768341881.8984,295.257804,5797.366782
14,1672768326847.5935,459.617834,5358.557212
15,1672768311820.1511,485.580615,5932.084183
