,time,avg,replicas,for pod
0,1671772020058.773,4.316445,1,[4.316445]
1,1671772035232.763,41.428173,1,[41.428173]
2,1671772050408.3464,72.429252,2,"[31.001079, 41.428173]"
3,1671772065589.216,108.787665,3,"[12.191248, 46.650239, 49.946178]"
4,1671772080798.1177,140.005765,4,"[24.560622, 28.771925, 36.72704, 49.946178]"
5,1671772095991.206,183.44757,6,"[26.172001, 35.286835, 44.885769, 14.515735, 15.677043, 46.910187]"
6,1671772111257.96,170.42518800000002,5,"[39.955358, 32.488058, 47.608319, 15.531989, 34.841464]"
7,1671772126437.9207,34.841464,1,[34.841464]
8,1671772141652.4368,73.559322,2,"[26.178479, 47.380843]"
9,1671772156824.0503,114.018822,3,"[20.471981, 49.800799, 43.746042]"
10,1671772171997.486,135.058264,4,"[34.365935, 12.338265, 49.916133, 38.437931]"
11,1671772187213.9307,179.067252,6,"[24.328897, 16.713941, 15.283535, 32.927657, 40.606006, 49.207216]"
12,1671772202420.936,117.019116,3,"[46.37124, 31.365295, 39.282581]"
13,1671772217592.0244,0.0,0,[]
14,1671772232771.4822,50.265348,1,[50.265348]
