,time,master,worker
0,1672382517027.0134,6143.688,11592.092
1,1672382502004.005,6209.732,11561.436
2,1672382486973.3628,6207.72,11669.72
3,1672382471953.1548,6203.96,11540.24
4,1672382456928.7935,6142.916,11609.92
5,1672382441901.2908,6143.964,11489.76
6,1672382426869.1833,6235.28,11599.252
7,1672382411832.7495,6233.972,11134.448
8,1672382396797.9888,6193.728,11582.848
9,1672382381763.1602,6140.492,10949.616
10,1672382366728.3694,6140.464,11566.848
11,1672382351693.8604,6262.796,11347.2
12,1672382336662.8052,6222.652,11621.104
13,1672382321627.9058,6163.628,11295.432
14,1672382306595.5525,6164.5,11582.756
15,1672382291557.5925,6166.332,11287.756
