,time,master,worker
0,1673515326023.8347,175.080865,5995.771409
1,1673515310989.3206,154.331959,5448.099311
2,1673515295966.2705,168.966523,6104.907643
3,1673515280931.2935,191.950739,5213.993104
4,1673515265905.5435,161.500163,5913.051872
5,1673515250870.5713,152.554565,5378.095127
6,1673515235835.1797,177.289439,5898.506584
7,1673515220813.784,173.931328,5268.287218
8,1673515205779.732,157.349666,6195.445559
9,1673515190759.1028,163.613794,5034.627596
10,1673515175723.9097,157.898706,6002.972274
11,1673515160700.099,203.254618,5756.390663
12,1673515145673.6633,188.762653,5918.676808
13,1673515130638.3206,173.596998,5459.389853
14,1673515115610.5627,419.101074,6019.887928
15,1673515100588.1208,172.037292,5660.472364
