,time,master,worker
0,1673515326023.8347,6023.544,11483.428
1,1673515310989.3206,6023.392,11318.54
2,1673515295966.2705,6024.38,11466.396
3,1673515280931.2935,6024.944,11261.072
4,1673515265905.5435,6022.524,11451.648
5,1673515250870.5713,6021.536,11246.304
6,1673515235835.1797,6024.392,11407.576
7,1673515220813.784,6026.768,11232.556
8,1673515205779.732,6022.468,11407.768
9,1673515190759.1028,6025.856,11229.276
10,1673515175723.9097,6023.18,11422.148
11,1673515160700.099,6024.408,11563.984
12,1673515145673.6633,6021.94,11432.988
13,1673515130638.3206,6022.54,11525.32
14,1673515115610.5627,6020.312,11397.512
15,1673515100588.1208,6023.372,11506.488
