,time,avg,replicas,for pod
0,1673515100748.3389,70.4,2,"[30.908, 39.492]"
1,1673515115884.7983,69.672,2,"[30.18, 39.492]"
2,1673515131036.4878,70.844,2,"[31.108, 39.736]"
3,1673515146185.3252,70.4,2,"[30.288, 40.112]"
4,1673515161329.486,69.872,2,"[30.128, 39.744]"
5,1673515176489.047,71.248,2,"[31.504, 39.744]"
6,1673515191653.6497,69.66,2,"[30.092, 39.568]"
7,1673515206807.902,70.824,2,"[31.28, 39.544]"
8,1673515221960.363,70.348,2,"[30.56, 39.788]"
9,1673515237115.2559,70.832,2,"[30.86, 39.972]"
10,1673515252268.6516,70.54,2,"[30.428, 40.112]"
11,1673515267413.7307,70.708,2,"[31.004, 39.704]"
12,1673515282552.6833,70.588,2,"[30.692, 39.896]"
13,1673515297690.724,69.71600000000001,2,"[30.04, 39.676]"
14,1673515312840.5845,70.412,2,"[30.204, 40.208]"
