,time,avg,replicas,for pod
0,1673515100748.3389,68.379301,2,"[18.349673, 50.029628]"
1,1673515115884.7983,66.80476,2,"[16.775132, 50.029628]"
2,1673515131036.4878,88.638686,2,"[38.637752, 50.000934]"
3,1673515146185.3252,70.100487,2,"[20.383533, 49.716954]"
4,1673515161329.486,62.530704,2,"[12.352829, 50.177875]"
5,1673515176489.047,69.974311,2,"[19.796436, 50.177875]"
6,1673515191653.6497,63.285587,2,"[13.752124, 49.533463]"
7,1673515206807.902,63.226228,2,"[13.250914, 49.975314]"
8,1673515221960.363,69.411648,2,"[18.977702, 50.433946]"
9,1673515237115.2559,84.593845,2,"[34.920156, 49.673689]"
10,1673515252268.6516,69.818523,2,"[20.646937, 49.171586]"
11,1673515267413.7307,68.237334,2,"[18.328092, 49.909242]"
12,1673515282552.6833,74.945079,2,"[25.080524, 49.864555]"
13,1673515297690.724,75.446479,2,"[24.820049, 50.62643]"
14,1673515312840.5845,64.71576,2,"[14.980642, 49.735118]"
