,time,avg,replicas,for pod
0,1672626563940.033,1.978151,1,[1.978151]
1,1672626579115.7666,1.964946,1,[1.964946]
2,1672626594371.2395,41.026456,1,[41.026456]
3,1672626609575.716,50.10934,1,[50.10934]
4,1672626624748.1118,111.804198,3,"[14.809382, 47.28119, 49.713626]"
5,1672626639920.5486,108.763905,3,"[14.141743, 47.853887, 46.768275]"
6,1672626655087.06,111.11605700000001,3,"[21.923044, 45.66902, 43.523993]"
7,1672626670268.776,202.333513,6,"[20.163121, 47.456278, 27.307507, 45.66902, 39.53317, 22.204417]"
8,1672626685446.0818,40.413138,1,[40.413138]
9,1672626700610.9377,45.490701,1,[45.490701]
10,1672626715811.4006,49.989612,1,[49.989612]
11,1672626730992.6377,60.25271,2,"[10.605615, 49.647095]"
12,1672626746165.1035,102.04672199999999,3,"[18.374472, 46.787319, 36.884931]"
13,1672626761341.354,100.579318,3,"[18.258121, 46.787319, 35.533878]"
14,1672626776509.5935,26.077679,1,[26.077679]
