,time,avg,replicas,for pod
0,1673451825455.6523,29.052,1,[29.052]
1,1673451840591.812,32.388,1,[32.388]
2,1673451855746.6233,32.724,1,[32.724]
3,1673451870889.8054,32.644,1,[32.644]
4,1673451886041.582,66.224,2,"[34.956, 31.268]"
5,1673451901192.5293,67.48,2,"[36.06, 31.42]"
6,1673451916348.4243,67.744,2,"[37.096, 30.648]"
7,1673451931491.154,68.46000000000001,2,"[37.892, 30.568]"
8,1673451946665.9417,102.668,3,"[37.84, 31.072, 33.756]"
9,1673451961821.3618,104.316,3,"[37.772, 30.852, 35.692]"
10,1673451976970.8103,104.62800000000001,3,"[37.136, 31.16, 36.332]"
11,1673451992112.944,31.04,1,[31.04]
12,1673452007264.6082,33.644,1,[33.644]
13,1673452022408.9204,32.808,1,[32.808]
14,1673452037547.0476,33.728,1,[33.728]
