,time,master,worker
0,1673452050878.1484,6070.316,11267.2
1,1673452035851.973,6071.288,11497.572
2,1673452020815.8977,6068.54,11163.296
3,1673452005781.658,6068.544,11373.864
4,1673451990747.4246,6095.252,11225.568
5,1673451975724.8018,6062.028,11407.016
6,1673451960691.5127,6059.736,11219.256
7,1673451945656.6882,6057.632,11411.392
8,1673451930632.741,6057.224,11186.704
9,1673451915597.6018,6054.888,11364.84
10,1673451900577.1345,6053.044,11152.996
11,1673451885556.2034,6052.324,11374.332
12,1673451870519.682,6053.02,10998.836
13,1673451855485.679,6046.584,11337.88
14,1673451840452.2556,6046.656,10910.992
15,1673451825419.5579,5838.284,11275.588
