,time,avg,replicas,for pod
0,1671832056255.1738,68.55199999999999,2,"[39.172, 29.38]"
1,1671832071419.9827,68.608,2,"[39.06, 29.548]"
2,1671832086582.5996,124.452,4,"[27.876, 38.596, 29.732, 28.248]"
3,1671832101746.6365,38.26,1,[38.26]
4,1671832116909.2517,39.196,1,[39.196]
5,1671832132071.4749,39.108,1,[39.108]
6,1671832147270.4944,94.348,3,"[38.544, 27.0, 28.804]"
7,1671832162433.8994,126.26800000000001,4,"[38.296, 31.152, 28.364, 28.456]"
8,1671832177597.9805,39.388,1,[39.388]
9,1671832192768.3237,39.916,1,[39.916]
10,1671832207932.0256,39.692,1,[39.692]
11,1671832223101.777,125.70400000000001,4,"[27.9, 38.728, 28.128, 30.948]"
12,1671832238286.3345,39.44,1,[39.44]
13,1671832253452.1296,39.296,1,[39.296]
14,1671832268612.6199,38.4,1,[38.4]
