,time,avg,replicas,for pod
0,1672824570512.0613,33.228,1,[33.228]
1,1672824585702.8398,32.56,1,[32.56]
2,1672824600906.2197,90.096,3,"[30.684, 30.312, 29.1]"
3,1672824616151.2454,99.44,3,"[31.084, 35.332, 33.024]"
4,1672824631348.0886,32.928,1,[32.928]
5,1672824646575.7285,32.492,1,[32.492]
6,1672824661781.0505,116.888,4,"[28.192, 31.324, 28.92, 28.452]"
7,1672824676984.0813,31.364,1,[31.364]
8,1672824692186.3647,32.996,1,[32.996]
9,1672824707396.5576,33.328,1,[33.328]
10,1672824722593.4421,87.716,3,"[31.72, 26.056, 29.94]"
11,1672824737822.0835,152.23199999999997,5,"[31.476, 26.056, 29.472, 33.004, 32.224]"
12,1672824753019.2058,222.65599999999998,7,"[28.156, 30.828, 28.784, 35.736, 28.548, 34.308, 36.296]"
13,1672824768217.3528,103.33200000000001,3,"[31.524, 35.632, 36.176]"
14,1672824783404.5564,32.336,1,[32.336]
