,time,master,worker
0,1672824795822.4294,6326.932,10971.768
1,1672824780791.5488,6317.236,11409.628
2,1672824765766.6572,6409.628,11057.016
3,1672824750732.211,6395.548,11388.36
4,1672824735699.166,6342.316,11046.42
5,1672824720674.568,6328.28,11354.828
6,1672824705638.886,6303.408,10902.98
7,1672824690611.1565,6303.388,11280.4
8,1672824675573.461,6363.516,11096.96
9,1672824660547.5845,6350.3,11343.908
10,1672824645506.3354,6304.572,11140.176
11,1672824630476.7258,6296.412,11318.924
12,1672824615441.4434,6334.872,11555.348
13,1672824600408.872,6323.388,11437.064
14,1672824585380.3303,6294.64,11422.16
15,1672824570360.333,6225.044,10957.424
