,time,observed
0,1672484421914.6235,1
1,1672484437141.6726,1
2,1672484452381.4807,5
3,1672484467672.8708,10
4,1672484482929.452,1
5,1672484498157.1604,1
6,1672484513377.6545,5
7,1672484528641.1653,10
8,1672484543883.7524,1
9,1672484559109.937,1
10,1672484574450.1665,5
11,1672484589702.757,10
12,1672484605064.4888,11
13,1672484620307.1697,1
14,1672484635522.2898,1
