,time,avg,replicas,for pod
0,1672484421914.6235,15.950273,1,[15.950273]
1,1672484437141.6726,50.766452,1,[50.766452]
2,1672484452381.4807,50.824249,1,[50.824249]
3,1672484467672.8708,149.213661,4,"[22.020831, 47.65786, 43.406147, 36.128823]"
4,1672484482929.452,13.265512,1,[13.265512]
5,1672484498157.1604,47.306584,1,[47.306584]
6,1672484513377.6545,49.854824,1,[49.854824]
7,1672484528641.1653,223.577668,5,"[47.423456, 48.06045, 47.828956, 45.608816, 34.65599]"
8,1672484543883.7524,16.450631,1,[16.450631]
9,1672484559109.937,48.818679,1,[48.818679]
10,1672484574450.1665,50.340781,1,[50.340781]
11,1672484589702.757,102.86774399999999,3,"[48.466143, 45.298865, 9.102736]"
12,1672484605064.4888,260.72292799999997,9,"[44.62649, 12.411419, 17.907427, 43.347051, 18.138658, 39.526018, 18.625733, 46.214767, 19.925365]"
13,1672484620307.1697,37.586417000000004,2,"[29.627528, 7.958889]"
14,1672484635522.2898,50.340704,1,[50.340704]
