,time,avg,replicas,for pod
0,1672225025488.3218,31.152,1,[31.152]
1,1672225040661.6453,55.775999999999996,2,"[30.276, 25.5]"
2,1672225055836.1794,59.192,2,"[29.896, 29.296]"
3,1672225071005.1658,30.684,1,[30.684]
4,1672225086182.537,31.356,1,[31.356]
5,1672225101356.6516,31.68,1,[31.68]
6,1672225116517.7188,32.06,1,[32.06]
7,1672225131715.6663,31.02,1,[31.02]
8,1672225146881.3257,31.364,1,[31.364]
9,1672225162052.6353,31.852,1,[31.852]
10,1672225177209.8098,32.192,1,[32.192]
11,1672225192383.8442,31.996,1,[31.996]
12,1672225207546.487,32.592,1,[32.592]
13,1672225222713.9346,31.72,1,[31.72]
14,1672225237870.695,31.244,1,[31.244]
