,time,master,worker
0,1672244939142.3723,6127.34,11339.42
1,1672244924107.8977,6098.884,11419.252
2,1672244909073.7954,6099.212,11351.78
3,1672244894037.9595,6194.14,11504.62
4,1672244879004.4092,6163.352,11408.824
5,1672244863970.2205,6162.976,11509.208
6,1672244848935.5469,6157.256,11363.032
7,1672244833901.3367,6143.04,11509.024
8,1672244818866.7268,6123.408,11334.812
9,1672244803833.0503,6096.208,11467.652
10,1672244788810.0288,6094.844,11151.312
11,1672244773777.6252,6220.9,11553.776
12,1672244758743.05,6205.924,11221.952
13,1672244743719.7388,6183.548,11543.372
14,1672244728692.5603,6155.196,11197.144
15,1672244713655.5789,6057.292,11485.472
