,time,avg,replicas,for pod
0,1672825531262.8792,102.952,3,"[36.86, 28.352, 37.74]"
1,1672825546485.7183,38.74,1,[38.74]
2,1672825561693.2808,121.388,4,"[28.648, 28.84, 25.42, 38.48]"
3,1672825577103.2083,28.124,1,[28.124]
4,1672825592296.6328,31.864,1,[31.864]
5,1672825607538.4346,31.384,1,[31.384]
6,1672825622730.0637,60.288,2,"[29.032, 31.256]"
7,1672825637917.0164,30.132,1,[30.132]
8,1672825653135.489,31.94,1,[31.94]
9,1672825668339.579,56.128,2,"[24.716, 31.412]"
10,1672825683550.2346,152.892,5,"[36.064, 27.896, 30.464, 30.1, 28.368]"
11,1672825698757.4395,30.372,1,[30.372]
12,1672825713944.6462,32.388,1,[32.388]
13,1672825729139.0215,62.34,2,"[29.904, 32.436]"
14,1672825744342.9915,145.496,5,"[24.648, 29.416, 31.288, 27.924, 32.22]"
