,time,observed
0,1671727833914.6875,2
1,1671727849077.29,2
2,1671727864242.459,6
3,1671727879410.9824,12
4,1671727894577.5422,1
5,1671727909738.5857,1
6,1671727924910.558,5
7,1671727940078.1567,10
8,1671727955283.462,18
9,1671727970443.4888,1
10,1671727985764.542,5
11,1671728000962.478,10
12,1671728016161.9836,1
13,1671728031338.6448,1
14,1671728046522.9358,5
