,time,master,worker
0,1672492548758.6045,160.241662,5581.227308
1,1672492533725.9033,178.59203,5966.847789
2,1672492518691.3088,161.797716,5487.310194
3,1672492503656.5884,141.931973,6195.162101
4,1672492488621.8389,170.377111,5437.436403
5,1672492473587.4363,187.202744,6393.716748
6,1672492458562.671,170.660115,5487.510082
7,1672492443526.484,153.444023,6420.516397
8,1672492428491.6304,163.138655,6133.882674
9,1672492413459.3218,180.164238,5641.227879
10,1672492398425.8599,155.224182,6118.089806
11,1672492383390.041,163.041533,5513.239733
12,1672492368355.826,157.460469,6152.275077
13,1672492353321.05,204.233346,5506.191695
14,1672492338286.419,358.479615,6335.07743
15,1672492323250.5906,144.291854,5373.659998
