,time,master,worker
0,1672824555693.5134,287.783565,6068.262688
1,1672824540656.688,322.462755,5724.400677
2,1672824525603.5151,256.302354,5825.213371
3,1672824510568.9138,621.09814,5877.770914
4,1672824495544.7827,296.286737,5894.892799
5,1672824480513.145,475.361048,5954.684777
6,1672824465477.62,283.872133,5878.889463
7,1672824450453.739,565.969035,5549.087242
8,1672824435430.095,275.089244,5917.548976
9,1672824420397.2512,272.396607,5498.810657
10,1672824405369.092,252.606321,5977.73055
11,1672824390338.006,266.750932,5390.031901
12,1672824375303.706,298.300908,6113.08559
13,1672824360281.2637,468.571346,5277.910578
14,1672824345241.5005,691.956181,6222.391761
15,1672824330205.6082,313.403426,5547.711578
