,time,avg,replicas,for pod
0,1672824330279.3206,141.128,5,"[31.356, 24.928, 26.204, 29.232, 29.408]"
1,1672824345528.634,30.832,1,[30.832]
2,1672824360742.6782,59.988,2,"[27.072, 32.916]"
3,1672824375946.7646,59.58,2,"[27.072, 32.508]"
4,1672824391168.6074,60.507999999999996,2,"[29.88, 30.628]"
5,1672824406375.2869,146.04,5,"[30.192, 31.052, 27.676, 28.428, 28.692]"
6,1672824421598.39,191.936,6,"[29.176, 31.212, 34.852, 28.548, 35.724, 32.424]"
7,1672824436800.653,170.004,5,"[33.956, 30.824, 34.852, 35.136, 35.236]"
8,1672824452002.7454,31.984,1,[31.984]
9,1672824467205.749,31.86,1,[31.86]
10,1672824482391.1418,139.256,5,"[30.676, 29.028, 24.512, 26.828, 28.212]"
11,1672824497624.5437,30.824,1,[30.824]
12,1672824512830.078,32.872,1,[32.872]
13,1672824528039.4778,33.112,1,[33.112]
14,1672824543241.6453,113.1,4,"[30.748, 28.628, 24.344, 29.38]"
