,time,avg,replicas,for pod
0,1672824330279.3206,224.048157,5,"[36.294966, 47.833046, 47.182185, 49.320391, 43.417569]"
1,1672824345528.634,62.508725999999996,2,"[21.705167, 40.803559]"
2,1672824360742.6782,94.63005000000001,2,"[46.99781, 47.63224]"
3,1672824375946.7646,96.646853,2,"[46.99781, 49.649043]"
4,1672824391168.6074,69.81067300000001,2,"[49.620859, 20.189814]"
5,1672824406375.2869,162.93148300000001,5,"[49.706215, 1.714908, 38.976542, 37.422635, 35.111183]"
6,1672824421598.39,101.77446,6,"[18.704742, 11.473118, 23.104736, 14.125055, 23.042857, 11.323952]"
7,1672824436800.653,141.086341,5,"[45.16942, 18.483974, 23.104736, 25.670581, 28.65763]"
8,1672824452002.7454,47.590779,1,[47.590779]
9,1672824467205.749,50.211691,1,[50.211691]
10,1672824482391.1418,224.346109,5,"[46.644445, 37.213274, 47.57692, 47.788075, 45.123395]"
11,1672824497624.5437,17.685566,1,[17.685566]
12,1672824512830.078,50.950657,1,[50.950657]
13,1672824528039.4778,49.695647,1,[49.695647]
14,1672824543241.6453,181.215755,4,"[40.274601, 48.760647, 48.485252, 43.695255]"
