,time,master,worker
0,1672824555693.5134,6333.008,11536.744
1,1672824540656.688,6334.748,11240.164
2,1672824525603.5151,6305.812,11467.444
3,1672824510568.9138,6293.04,11171.956
4,1672824495544.7827,6366.968,10718.524
5,1672824480513.145,6358.124,11267.464
6,1672824465477.62,6326.884,10689.828
7,1672824450453.739,6335.656,11182.068
8,1672824435430.095,6400.264,11474.0
9,1672824420397.2512,6387.184,11288.472
10,1672824405369.092,6362.084,11443.016
11,1672824390338.006,6360.284,11219.396
12,1672824375303.706,6325.904,11412.384
13,1672824360281.2637,6322.66,11161.708
14,1672824345241.5005,6386.968,11408.84
15,1672824330205.6082,6321.528,10708.296
