,time,observed
0,1672824330279.3206,5
1,1672824345528.634,5
2,1672824360742.6782,1
3,1672824375946.7646,1
4,1672824391168.6074,5
5,1672824406375.2869,5
6,1672824421598.39,7
7,1672824436800.653,7
8,1672824452002.7454,1
9,1672824467205.749,1
10,1672824482391.1418,5
11,1672824497624.5437,5
12,1672824512830.078,1
13,1672824528039.4778,1
14,1672824543241.6453,5
