,time,master,worker
0,1672598692156.2856,173.032434,5720.690203
1,1672598677131.553,403.142663,5667.808167
2,1672598662096.5815,186.39555,5783.999335
3,1672598647061.5693,173.792317,6128.293795
4,1672598632028.7966,248.151284,5556.742806
5,1672598617002.5886,235.13253,5957.055657
6,1672598601980.2712,195.962148,5634.381568
7,1672598586949.6792,213.585803,5844.55171
8,1672598571919.025,238.535659,5657.449802
9,1672598556893.519,299.605766,6197.477604
10,1672598541858.2168,235.330207,5792.082763
11,1672598526824.7847,146.802814,5985.917911
12,1672598511789.4404,176.438103,5776.071384
13,1672598496761.4412,275.795582,6268.693587
14,1672598481731.561,380.839305,6778.23528
15,1672598466695.9592,127.658208,5430.949588
