,time,avg,replicas,for pod
0,1672488940325.5654,66.712,2,"[28.992, 37.72]"
1,1672488955489.304,66.196,2,"[28.476, 37.72]"
2,1672488970650.5918,66.836,2,"[28.728, 38.108]"
3,1672488985813.0505,67.424,2,"[29.28, 38.144]"
4,1672489000980.0337,98.52,3,"[28.7, 32.032, 37.788]"
5,1672489016140.5227,101.652,3,"[28.404, 35.42, 37.828]"
6,1672489031291.5098,102.012,3,"[28.592, 35.592, 37.828]"
7,1672489046453.0044,28.828,1,[28.828]
8,1672489061623.6626,31.864,1,[31.864]
9,1672489076784.4292,31.096,1,[31.096]
10,1672489091944.0378,30.652,1,[30.652]
11,1672489107110.0352,65.508,2,"[34.852, 30.656]"
12,1672489122270.5093,67.368,2,"[37.536, 29.832]"
13,1672489137453.3694,67.168,2,"[37.656, 29.512]"
14,1672489152615.8738,67.132,2,"[37.656, 29.476]"
