,time,master,worker
0,1672410368695.9749,6232.244,11415.584
1,1672410353661.298,6233.82,10934.764
2,1672410338626.0398,6233.744,11379.728
3,1672410323592.0159,6230.3,10756.508
4,1672410308557.214,6289.512,11452.22
5,1672410293529.7812,6281.068,10807.22
6,1672410278494.8303,6252.816,11301.548
7,1672410263461.0154,6221.708,10728.828
8,1672410248427.0527,6223.476,11286.184
9,1672410233393.102,6226.404,10768.604
10,1672410218357.724,6224.156,11251.288
11,1672410203322.8574,6292.228,10953.4
12,1672410188287.829,6251.524,11305.832
13,1672410173253.615,6243.48,10993.508
14,1672410158219.282,6217.868,11296.364
15,1672410143182.6565,6217.436,10964.224
