,time,avg,replicas,for pod
0,1671748486355.626,29.4,1,[29.4]
1,1671748501538.001,30.992,1,[30.992]
2,1671748516708.9148,30.94,1,[30.94]
3,1671748531888.999,57.8,2,"[27.776, 30.024]"
4,1671748547065.6758,67.4,2,"[37.256, 30.144]"
5,1671748562241.62,68.896,2,"[36.88, 32.016]"
6,1671748577422.1995,99.452,3,"[37.424, 30.264, 31.764]"
7,1671748592584.9922,102.5,3,"[37.192, 30.104, 35.204]"
8,1671748607754.2532,36.904,1,[36.904]
9,1671748622918.704,38.128,1,[38.128]
10,1671748638091.2405,66.184,2,"[38.364, 27.82]"
11,1671748653262.5664,66.64,2,"[37.548, 29.092]"
12,1671748668448.6008,94.76400000000001,3,"[28.344, 37.908, 28.512]"
13,1671748683624.6565,127.94399999999999,4,"[33.992, 27.956, 37.16, 28.836]"
14,1671748698786.0603,37.856,1,[37.856]
