,time,avg,replicas,for pod
0,1672735171051.7551,108.281567,3,"[23.572428, 42.743256, 41.965883]"
1,1672735186228.1562,114.88375799999999,5,"[15.981682, 30.0297, 49.750139, 9.76674, 9.355497]"
2,1672735201401.5364,13.595425,1,[13.595425]
3,1672735216561.9565,50.099009,1,[50.099009]
4,1672735231721.5913,50.05756,1,[50.05756]
5,1672735246897.119,50.313902,1,[50.313902]
6,1672735262071.7537,50.124972,1,[50.124972]
7,1672735277255.686,49.814808,1,[49.814808]
8,1672735292429.7627,50.416748,1,[50.416748]
9,1672735307601.9524,49.185042,1,[49.185042]
10,1672735322778.1938,50.579553,1,[50.579553]
11,1672735337955.0544,50.004833,1,[50.004833]
12,1672735353139.025,49.767102,1,[49.767102]
13,1672735368316.286,49.900137,1,[49.900137]
14,1672735383496.1975,50.002121,1,[50.002121]
