,time,avg,replicas,for pod
0,1673455187424.1711,43.942727,1,[43.942727]
1,1673455202588.0178,47.857955,1,[47.857955]
2,1673455217751.454,50.236808,1,[50.236808]
3,1673455232915.1956,72.929454,2,"[23.885518, 49.043936]"
4,1673455248074.6638,72.049305,2,"[22.048169, 50.001136]"
5,1673455263283.805,124.76376200000001,3,"[46.752887, 28.322589, 49.688286]"
6,1673455278526.179,97.872356,3,"[34.6872, 13.079461, 50.105695]"
7,1673455293701.9312,110.54973899999999,3,"[39.947365, 20.717358, 49.885016]"
8,1673455308869.4885,43.775463,1,[43.775463]
9,1673455324027.6135,49.333962,1,[49.333962]
10,1673455339196.0347,50.469853,1,[50.469853]
11,1673455354350.2742,58.098754,2,"[49.816907, 8.281847]"
12,1673455369517.441,78.985543,2,"[49.471528, 29.514015]"
13,1673455384682.4375,118.267383,3,"[50.438841, 19.389828, 48.438714]"
14,1673455399842.9795,105.78502,3,"[40.705809, 15.560521, 49.51869]"
