,time,master,worker
0,1673455412799.932,6088.284,11491.908
1,1673455397765.6353,6072.336,11258.648
2,1673455382731.4233,6071.648,11452.128
3,1673455367705.155,6068.3,11233.452
4,1673455352680.9617,6067.444,11434.444
5,1673455337645.4802,6063.48,11232.284
6,1673455322610.9736,6050.548,11434.904
7,1673455307575.1802,6123.928,11579.824
8,1673455292552.381,6077.492,11475.748
9,1673455277522.354,6064.84,10790.772
10,1673455262487.6162,6067.444,11458.452
11,1673455247461.7495,6067.488,11566.048
12,1673455232427.2908,6064.956,11401.532
13,1673455217400.2058,6060.068,11501.776
14,1673455202365.6228,6045.764,11406.096
15,1673455187330.5212,6055.74,11570.132
