,time,observed
0,1672481299560.4531,10
1,1672481314798.442,10
2,1672481330060.9438,1
3,1672481345308.0728,3
4,1672481360527.8132,7
5,1672481375753.5474,10
6,1672481390971.8518,1
7,1672481406254.9297,5
8,1672481421479.8533,10
9,1672481436710.7268,1
10,1672481451932.6467,5
11,1672481467173.2769,10
12,1672481482403.042,1
13,1672481497628.125,4
14,1672481512858.3655,8
