,time,avg,replicas,for pod
0,1672481299560.4531,268.330472,8,"[13.62883, 27.06833, 44.685003, 28.387114, 48.191728, 39.65909, 49.030877, 17.6795]"
1,1672481314798.442,14.284895,1,[14.284895]
2,1672481330060.9438,48.786572,1,[48.786572]
3,1672481345308.0728,50.127054,1,[50.127054]
4,1672481360527.8132,197.193428,6,"[21.53055, 28.276641, 31.377543, 44.359368, 22.823315, 48.826011]"
5,1672481375753.5474,23.730898,1,[23.730898]
6,1672481390971.8518,48.885143,1,[48.885143]
7,1672481406254.9297,94.749277,2,"[48.012259, 46.737018]"
8,1672481421479.8533,33.124607,1,[33.124607]
9,1672481436710.7268,47.558884,1,[47.558884]
10,1672481451932.6467,127.02945700000001,3,"[47.766336, 43.963805, 35.299316]"
11,1672481467173.2769,18.031663,1,[18.031663]
12,1672481482403.042,47.032456,1,[47.032456]
13,1672481497628.125,87.752936,2,"[49.79785, 37.955086]"
14,1672481512858.3655,21.011553,1,[21.011553]
