,time,avg,replicas,for pod
0,1672481299560.4531,231.28799999999998,8,"[28.888, 27.076, 37.6, 27.728, 29.868, 27.844, 23.84, 28.444]"
1,1672481314798.442,28.756,1,[28.756]
2,1672481330060.9438,30.732,1,[30.732]
3,1672481345308.0728,32.252,1,[32.252]
4,1672481360527.8132,175.232,6,"[30.284, 27.784, 26.68, 28.548, 26.852, 35.084]"
5,1672481375753.5474,29.988,1,[29.988]
6,1672481390971.8518,31.62,1,[31.62]
7,1672481406254.9297,59.263999999999996,2,"[30.744, 28.52]"
8,1672481421479.8533,30.12,1,[30.12]
9,1672481436710.7268,32.024,1,[32.024]
10,1672481451932.6467,86.34,3,"[30.288, 28.468, 27.584]"
11,1672481467173.2769,29.6,1,[29.6]
12,1672481482403.042,32.416,1,[32.416]
13,1672481497628.125,58.968,2,"[30.604, 28.364]"
14,1672481512858.3655,29.996,1,[29.996]
