,time,avg,replicas,for pod
0,1672566286479.9622,67.848,2,"[30.624, 37.224]"
1,1672566301638.8206,67.47999999999999,2,"[30.924, 36.556]"
2,1672566316809.0483,95.816,3,"[30.352, 37.78, 27.684]"
3,1672566331971.228,126.944,4,"[29.928, 30.1, 38.08, 28.836]"
4,1672566347146.6565,37.108,1,[37.108]
5,1672566362318.475,37.44,1,[37.44]
6,1672566377489.0781,64.548,2,"[26.472, 38.076]"
7,1672566392656.8674,65.9,2,"[28.668, 37.232]"
8,1672566407824.4807,65.64,2,"[28.868, 36.772]"
9,1672566422976.621,96.768,3,"[28.32, 30.32, 38.128]"
10,1672566438133.5408,28.624,1,[28.624]
11,1672566453287.8308,31.94,1,[31.94]
12,1672566468452.7966,31.468,1,[31.468]
13,1672566483612.808,61.548,2,"[29.996, 31.552]"
14,1672566498786.1973,65.94,2,"[30.068, 35.872]"
