,time,avg,replicas,for pod
0,1672782721283.3342,66.696,2,"[36.216, 30.48]"
1,1672782736459.6377,67.36,2,"[36.948, 30.412]"
2,1672782751628.7476,126.328,4,"[38.24, 28.08, 30.7, 29.308]"
3,1672782766811.93,189.044,6,"[36.932, 28.108, 31.492, 30.236, 33.632, 28.644]"
4,1672782781997.0247,340.86000000000007,11,"[28.828, 27.14, 38.492, 28.724, 27.888, 35.276, 29.896, 27.004, 35.072, 29.084, 33.456]"
5,1672782797183.209,262.46400000000006,8,"[30.852, 32.116, 36.584, 28.072, 35.844, 29.912, 35.14, 33.944]"
6,1672782812357.3923,0.0,0,[]
7,1672782827532.8904,31.684,1,[31.684]
8,1672782842702.1426,30.708,1,[30.708]
9,1672782857897.3594,60.232,3,"[28.552, 29.412, 2.268]"
10,1672782873060.6785,142.10000000000002,5,"[28.152, 27.876, 29.388, 28.372, 28.312]"
11,1672782888240.1985,196.02800000000002,7,"[29.46, 27.528, 24.692, 27.792, 29.52, 28.492, 28.544]"
12,1672782903414.102,56.816,2,"[27.908, 28.908]"
13,1672782918592.53,27.788,1,[27.788]
14,1672782933762.2852,29.004,1,[29.004]
