,time,master,worker
0,1672494229644.3032,6078.288,11477.152
1,1672494214625.0286,6076.336,11138.284
2,1672494199590.9338,6077.356,11456.184
3,1672494184557.1104,6078.072,10977.188
4,1672494169532.0793,6079.62,11401.48
5,1672494154502.1,6077.688,10843.024
6,1672494139463.9187,6079.472,11397.692
7,1672494124438.7266,6077.656,10520.0
8,1672494109410.5925,6078.14,11236.676
9,1672494094375.6821,6076.152,10680.152
10,1672494079349.1262,6076.292,11189.316
11,1672494064313.8723,6072.74,11510.232
12,1672494049288.669,6078.672,11168.492
13,1672494034251.3738,6077.092,11180.0
14,1672494019228.6106,6076.496,11071.588
15,1672494004202.9656,6010.632,11437.012
