,time,avg,replicas,for pod
0,1672494004312.4097,72.906228,2,"[23.268026, 49.638202]"
1,1672494019460.6885,83.378012,2,"[33.474703, 49.903309]"
2,1672494034601.4612,65.508756,2,"[15.744179, 49.764577]"
3,1672494049753.4326,66.061869,2,"[16.340048, 49.721821]"
4,1672494064900.8938,76.640084,2,"[26.918263, 49.721821]"
5,1672494080052.8281,73.284729,2,"[23.478382, 49.806347]"
6,1672494095191.9402,67.974319,2,"[17.803738, 50.170581]"
7,1672494110339.7344,68.927195,2,"[19.16154, 49.765655]"
8,1672494125476.6448,67.538702,2,"[17.514134, 50.024568]"
9,1672494140628.9749,64.300808,2,"[14.416329, 49.884479]"
10,1672494155761.6882,62.978865,2,"[13.094386, 49.884479]"
11,1672494170922.2336,81.357298,2,"[31.599868, 49.75743]"
12,1672494186082.4023,77.445548,2,"[27.688118, 49.75743]"
13,1672494201228.0442,68.01557199999999,2,"[18.101843, 49.913729]"
14,1672494216369.1892,62.214716,2,"[12.165697, 50.049019]"
