,time,observed
0,1673453746579.148,3
1,1673453761751.3718,3
2,1673453776907.1665,3
3,1673453792056.4348,5
4,1673453807218.1653,5
5,1673453822364.7358,1
6,1673453837501.643,1
7,1673453852657.4792,2
8,1673453867827.5784,2
9,1673453882974.664,3
10,1673453898132.5884,3
11,1673453913310.1345,3
12,1673453928468.549,4
13,1673453943631.8052,4
14,1673453958775.5583,1
