,time,observed
0,1672771434023.5632,1
1,1672771449196.28,1
2,1672771464362.6787,2
3,1672771479531.5442,4
4,1672771494690.6296,4
5,1672771509854.2612,6
6,1672771525036.951,7
7,1672771540231.544,1
8,1672771555408.2444,1
9,1672771570582.1836,4
10,1672771585745.038,4
11,1672771600922.0852,1
12,1672771616090.6736,3
13,1672771631266.3445,1
14,1672771646442.3777,30
