,time,avg,replicas,for pod
0,1671801558059.317,98.616,3,"[29.428, 37.7, 31.488]"
1,1671801573207.9712,100.26400000000001,3,"[28.768, 37.488, 34.008]"
2,1671801588372.5242,104.57999999999998,3,"[28.784, 37.488, 38.308]"
3,1671801603536.5361,131.528,4,"[29.664, 36.736, 37.224, 27.904]"
4,1671801618702.9895,131.908,4,"[28.808, 37.476, 37.628, 27.996]"
5,1671801633875.7305,133.952,4,"[30.008, 38.02, 38.008, 27.916]"
6,1671801649023.663,132.508,4,"[28.872, 37.08, 38.008, 28.548]"
7,1671801664176.5288,131.064,4,"[28.832, 36.776, 37.016, 28.44]"
8,1671801679360.4912,132.824,4,"[29.144, 37.552, 37.316, 28.812]"
9,1671801694521.1765,133.436,4,"[29.456, 37.336, 37.436, 29.208]"
10,1671801709674.3384,134.51600000000002,4,"[29.408, 37.984, 38.24, 28.884]"
11,1671801724834.4048,131.84,4,"[29.376, 36.96, 36.952, 28.552]"
12,1671801740000.3533,132.4,4,"[28.82, 37.264, 37.576, 28.74]"
13,1671801755152.3838,131.6,4,"[28.728, 36.744, 37.32, 28.808]"
14,1671801770307.31,36.752,1,[36.752]
