,time,observed
0,1673453506409.2542,2
1,1673453521593.0322,3
2,1673453536748.8855,3
3,1673453551906.2493,3
4,1673453567062.3418,1
5,1673453582238.4556,1
6,1673453597387.9453,2
7,1673453612560.7803,2
8,1673453627720.956,2
9,1673453642882.0422,4
10,1673453658041.9895,4
11,1673453673201.0286,1
12,1673453688354.1528,1
13,1673453703511.1672,2
14,1673453718663.3665,2
