,time,avg,replicas,for pod
0,1673453506409.2542,67.484,2,"[29.26, 38.224]"
1,1673453521593.0322,67.52,2,"[29.092, 38.428]"
2,1673453536748.8855,99.404,3,"[31.628, 29.112, 38.664]"
3,1673453551906.2493,98.48,3,"[31.628, 28.704, 38.148]"
4,1673453567062.3418,28.888,1,[28.888]
5,1673453582238.4556,31.532,1,[31.532]
6,1673453597387.9453,30.492,1,[30.492]
7,1673453612560.7803,62.06,2,"[31.728, 30.332]"
8,1673453627720.956,65.732,2,"[30.016, 35.716]"
9,1673453642882.0422,93.3,3,"[29.612, 26.544, 37.144]"
10,1673453658041.9895,127.56800000000001,4,"[29.984, 32.404, 28.904, 36.276]"
11,1673453673201.0286,29.92,1,[29.92]
12,1673453688354.1528,31.544,1,[31.544]
13,1673453703511.1672,31.544,1,[31.544]
14,1673453718663.3665,59.976,2,"[30.708, 29.268]"
