,time,master,worker
0,1672340499549.8635,6229.336,10772.144
1,1672340484514.538,6220.452,11330.22
2,1672340469480.7769,6218.864,10802.028
3,1672340454446.172,6218.4,11369.22
4,1672340439425.1265,6219.16,10955.912
5,1672340424391.041,6221.312,11346.912
6,1672340409365.4224,6221.884,10905.296
7,1672340394337.5,6222.68,11338.908
8,1672340379304.3767,6218.6,10736.952
9,1672340364268.5874,6220.272,11202.464
10,1672340349234.0566,6219.976,10702.024
11,1672340334199.2593,6220.432,11176.144
12,1672340319175.254,6222.04,10674.152
13,1672340304148.255,6251.104,11264.668
14,1672340289113.2798,6175.312,10935.64
15,1672340274078.1624,6246.24,11267.764
