,time,avg,replicas,for pod
0,1672330910172.0754,106.694547,3,"[16.70897, 40.132706, 49.852871]"
1,1672330925364.523,18.516564,1,[18.516564]
2,1672330940536.8442,49.167315,1,[49.167315]
3,1672330955711.5122,50.450104,1,[50.450104]
4,1672330970880.6748,49.335039,1,[49.335039]
5,1672330986056.0295,112.79944,3,"[22.373374, 48.480449, 41.945617]"
6,1672331001231.9595,109.942891,3,"[18.187143, 49.910489, 41.845259]"
7,1672331016394.644,93.637519,3,"[16.105352, 44.840773, 32.691394]"
8,1672331031572.407,149.71379399999998,5,"[12.094297, 38.240687, 29.096546, 47.084459, 23.197805]"
9,1672331046751.8481,158.144087,6,"[14.245615, 29.91037, 14.917845, 42.441023, 43.238622, 13.390612]"
10,1672331061915.6248,20.214923,1,[20.214923]
11,1672331077087.9844,48.42393,1,[48.42393]
12,1672331092263.5806,50.2896,1,[50.2896]
13,1672331107431.0789,50.789114,1,[50.789114]
14,1672331122612.0068,126.001941,3,"[48.311432, 29.798534, 47.891975]"
