,time,avg,replicas,for pod
0,1671646324478.3025,103.49600000000001,3,"[37.084, 37.24, 29.172]"
1,1671646339655.358,103.984,3,"[37.336, 37.464, 29.184]"
2,1671646354818.8584,159.45600000000002,5,"[36.692, 28.296, 27.9, 37.428, 29.14]"
3,1671646369984.8806,37.104,1,[37.104]
4,1671646385185.7537,38.688,1,[38.688]
5,1671646400347.1519,38.26,1,[38.26]
6,1671646415512.6008,67.648,2,"[29.624, 38.024]"
7,1671646430676.6047,99.83600000000001,3,"[28.492, 36.848, 34.496]"
8,1671646445855.638,66.168,2,"[28.576, 37.592]"
9,1671646461032.9597,67.168,2,"[28.768, 38.4]"
10,1671646476191.6912,95.532,3,"[29.192, 28.432, 37.908]"
11,1671646491358.6956,129.088,4,"[28.988, 34.248, 27.944, 37.908]"
12,1671646506544.153,131.95600000000002,4,"[29.032, 36.604, 28.192, 38.128]"
13,1671646521709.8535,38.144,1,[38.144]
14,1671646536872.7437,37.62,1,[37.62]
