,time,avg,replicas,for pod
0,1672480819332.484,590.3959999999998,21,"[23.524, 28.376, 27.2, 28.196, 27.88, 24.444, 23.668, 33.988, 34.516, 28.22, 28.556, 24.0, 27.296, 25.02, 23.524, 33.304, 33.496, 24.12, 33.632, 27.112, 30.324]"
1,1672480834604.8271,68.3,2,"[34.668, 33.632]"
2,1672480849844.7102,36.836,1,[36.836]
3,1672480865081.9912,38.068,1,[38.068]
4,1672480880321.7446,91.89599999999999,3,"[37.208, 29.612, 25.076]"
5,1672480895564.6333,100.844,3,"[36.94, 28.656, 35.248]"
6,1672480910801.4822,102.976,3,"[37.752, 28.46, 36.764]"
7,1672480926054.8547,129.492,4,"[37.8, 28.88, 25.648, 37.164]"
8,1672480941290.3047,37.052,1,[37.052]
9,1672480956532.058,37.556,1,[37.556]
10,1672480971804.4382,65.92,2,"[38.036, 27.884]"
11,1672480987032.3352,98.264,3,"[38.296, 30.968, 29.0]"
12,1672481002270.244,104.25999999999999,3,"[36.96, 37.352, 29.948]"
13,1672481017528.0537,102.416,3,"[37.156, 36.056, 29.204]"
14,1672481032753.0732,156.748,5,"[36.76, 27.588, 37.036, 26.764, 28.6]"
