,time,avg,replicas,for pod
0,1671721109775.771,2.408234,1,[2.408234]
1,1671721124945.0833,45.93315,1,[45.93315]
2,1671721140110.3435,49.964869,1,[49.964869]
3,1671721155275.4756,98.08086800000001,2,"[48.068511, 50.012357]"
4,1671721170453.2375,75.549877,2,"[49.125206, 26.424671]"
5,1671721185620.8374,69.46261200000001,2,"[50.68804, 18.774572]"
6,1671721200789.857,70.42542900000001,2,"[49.66579, 20.759639]"
7,1671721215953.4126,103.79102,3,"[41.334548, 14.318456, 48.138016]"
8,1671721231118.044,95.145367,3,"[29.885457, 15.743788, 49.516122]"
9,1671721246286.904,102.384738,3,"[27.625328, 25.108157, 49.651253]"
10,1671721261481.1265,103.034558,3,"[35.303094, 17.488387, 50.243077]"
11,1671721276654.0107,11.335668,1,[11.335668]
12,1671721291808.0251,50.789877,1,[50.789877]
13,1671721306967.7146,50.054286,1,[50.054286]
14,1671721322122.9097,49.726695,1,[49.726695]
