,time,observed
0,1672614076167.2822,3
1,1672614091341.4573,3
2,1672614106495.763,3
3,1672614121687.2705,3
4,1672614136885.6633,5
5,1672614152061.561,5
6,1672614167231.236,1
7,1672614182401.3213,2
8,1672614197595.3118,2
9,1672614212769.3018,2
10,1672614227934.8293,3
11,1672614243108.7568,3
12,1672614258281.115,3
13,1672614273444.41,5
14,1672614288625.0608,1
