,time,avg,replicas,for pod
0,1673452305845.5518,139.38400000000001,4,"[37.056, 33.688, 31.924, 36.716]"
1,1673452320989.2874,34.552,1,[34.552]
2,1673452336131.7043,33.452,1,[33.452]
3,1673452351274.921,32.684,1,[32.684]
4,1673452366426.7698,62.244,2,"[32.348, 29.896]"
5,1673452381567.0344,66.856,2,"[31.92, 34.936]"
6,1673452396724.7996,69.548,2,"[32.54, 37.008]"
7,1673452411902.1921,70.03999999999999,2,"[32.304, 37.736]"
8,1673452427048.9346,97.216,3,"[27.208, 32.348, 37.66]"
9,1673452442204.3833,104.728,3,"[34.324, 31.544, 38.86]"
10,1673452457357.4302,131.204,4,"[35.372, 31.0, 26.6, 38.232]"
11,1673452472514.4705,170.04000000000002,5,"[36.668, 31.808, 35.444, 28.272, 37.848]"
12,1673452487673.2446,32.16,1,[32.16]
13,1673452502827.1267,34.792,1,[34.792]
14,1673452518060.0603,33.904,1,[33.904]
