,time,master,worker
0,1672483926545.242,189.180508,5966.228963
1,1672483911510.2139,174.514321,5533.804211
2,1672483896476.4082,234.013797,5417.010403
3,1672483881449.2666,193.310614,5762.983175
4,1672483866414.3198,257.300357,5527.603307
5,1672483851386.7468,148.589034,5933.712865
6,1672483836353.28,221.515193,5394.84646
7,1672483821330.4597,212.366952,5824.084333
8,1672483806296.371,189.910832,5611.772133
9,1672483791261.9211,172.918654,6086.364335
10,1672483776241.6956,196.042626,5254.133053
11,1672483761209.4612,172.506146,5821.902394
12,1672483746188.7786,225.843232,5490.497125
13,1672483731160.7666,192.585538,5952.221404
14,1672483716126.0244,478.759344,5734.552851
15,1672483701091.0366,205.931728,5949.091844
