,time,master,worker
0,1672483926545.242,6182.676,11357.58
1,1672483911510.2139,6186.656,10927.556
2,1672483896476.4082,6183.288,11346.488
3,1672483881449.2666,6187.628,11444.868
4,1672483866414.3198,6185.396,11310.412
5,1672483851386.7468,6209.984,11508.124
6,1672483836353.28,6209.076,11395.128
7,1672483821330.4597,6186.012,11522.992
8,1672483806296.371,6177.576,11383.1
9,1672483791261.9211,6174.292,11488.948
10,1672483776241.6956,6179.1,11358.0
11,1672483761209.4612,6168.164,11469.704
12,1672483746188.7786,6167.536,11346.18
13,1672483731160.7666,6172.5,11441.224
14,1672483716126.0244,6171.432,11315.58
15,1672483701091.0366,6215.844,11489.22
