,time,observed
0,1672483701372.9897,1
1,1672483716592.17,1
2,1672483731830.2605,2
3,1672483747040.946,2
4,1672483762256.0708,2
5,1672483777471.265,3
6,1672483792689.2798,3
7,1672483807917.4248,3
8,1672483823136.7766,4
9,1672483838382.5527,4
10,1672483853603.372,1
11,1672483868838.417,1
12,1672483884046.6628,2
13,1672483899264.306,2
14,1672483914485.394,2
