,time,avg,replicas,for pod
0,1672483701372.9897,16.243168,1,[16.243168]
1,1672483716592.17,50.279058,1,[50.279058]
2,1672483731830.2605,49.933406,1,[49.933406]
3,1672483747040.946,91.49551600000001,2,"[48.318536, 43.17698]"
4,1672483762256.0708,70.03601599999999,2,"[50.025034, 20.010982]"
5,1672483777471.265,69.810465,2,"[50.208518, 19.601947]"
6,1672483792689.2798,116.24741,3,"[49.564681, 45.475268, 21.207461]"
7,1672483807917.4248,104.164165,3,"[49.848713, 35.657432, 18.65802]"
8,1672483823136.7766,80.78690399999999,3,"[23.467111, 47.131908, 10.187885]"
9,1672483838382.5527,119.95864800000001,4,"[32.666047, 17.094309, 49.881878, 20.316414]"
10,1672483853603.372,16.487274,1,[16.487274]
11,1672483868838.417,50.727377,1,[50.727377]
12,1672483884046.6628,49.549486,1,[49.549486]
13,1672483899264.306,88.335252,2,"[40.115784, 48.219468]"
14,1672483914485.394,64.454841,2,"[15.191779, 49.263062]"
