,time,avg,replicas,for pod
0,1672476426851.7576,58.728,2,"[30.46, 28.268]"
1,1672476442030.2273,60.536,2,"[31.96, 28.576]"
2,1672476457233.6917,121.512,4,"[31.356, 27.836, 26.268, 36.052]"
3,1672476472424.7266,205.85599999999997,7,"[26.876, 27.696, 31.996, 28.656, 25.904, 27.736, 36.992]"
4,1672476487604.6387,90.128,3,"[31.92, 30.4, 27.808]"
5,1672476502784.55,33.644,1,[33.644]
6,1672476517955.3293,61.06399999999999,2,"[32.312, 28.752]"
7,1672476533170.298,157.78,5,"[34.88, 31.46, 29.148, 28.756, 33.536]"
8,1672476548339.298,30.548,1,[30.548]
9,1672476563528.3252,33.864,1,[33.864]
10,1672476578710.1296,60.192,2,"[32.272, 27.92]"
11,1672476593924.046,154.148,5,"[31.58, 28.608, 33.164, 28.068, 32.728]"
12,1672476609104.8718,30.484,1,[30.484]
13,1672476624349.3882,33.824,1,[33.824]
14,1672476639529.3613,30.56,1,[30.56]
