,time,master,worker
0,1672027229673.5242,288.89102,5315.735791
1,1672027214638.095,416.248311,5776.913557
2,1672027199613.1475,295.767651,5607.341624
3,1672027184577.6711,235.242544,5874.283171
4,1672027169541.8464,364.903135,5882.305137
5,1672027154506.0186,373.956235,5145.137521
6,1672027139474.8716,463.212599,6193.138392
7,1672027124441.5837,170.903685,4938.407419
8,1672027109410.638,250.857336,6170.5857
9,1672027094381.0862,287.601887,4951.882645
10,1672027079350.3054,506.792553,6118.265634
11,1672027064318.5286,338.947105,5665.858563
12,1672027049284.2683,300.186041,6058.643775
13,1672027034260.9756,329.871571,5237.34838
14,1672027019240.5974,467.258512,6157.617173
15,1672027004219.662,136.821489,5151.340153
