,time,avg,replicas,for pod
0,1671818847975.2107,63.021567999999995,2,"[50.151253, 12.870315]"
1,1671818863151.1108,112.67593600000001,3,"[49.722754, 47.48757, 15.465612]"
2,1671818878337.9211,104.82703999999998,3,"[48.320921, 42.79886, 13.707259]"
3,1671818893509.9177,113.68354699999999,3,"[44.601749, 47.498679, 21.583119]"
4,1671818908729.237,120.015671,3,"[45.731091, 49.342772, 24.941808]"
5,1671818923896.6428,48.802054,1,[48.802054]
6,1671818939065.0942,50.023068,1,[50.023068]
7,1671818954237.1743,81.690235,2,"[47.835224, 33.855011]"
8,1671818969411.3665,68.753816,2,"[49.754027, 18.999789]"
9,1671818984572.9924,66.53805,2,"[49.754027, 16.784023]"
10,1671818999743.22,74.609051,2,"[49.651319, 24.957732]"
11,1671819014913.4595,68.259284,2,"[50.620864, 17.63842]"
12,1671819030083.3904,66.72494900000001,2,"[49.497264, 17.227685]"
13,1671819045277.6873,63.400490000000005,2,"[50.467888, 12.932602]"
14,1671819060439.6987,57.761625,2,"[50.185017, 7.576608]"
