,time,avg,replicas,for pod
0,1672491603131.6704,68.99199999999999,2,"[31.36, 37.632]"
1,1672491618291.4219,70.348,2,"[30.404, 39.944]"
2,1672491633431.8398,70.144,2,"[30.2, 39.944]"
3,1672491648588.717,69.4,2,"[30.376, 39.024]"
4,1672491663746.6333,70.564,2,"[31.168, 39.396]"
5,1672491678905.1301,69.432,2,"[30.484, 38.948]"
6,1672491694063.7837,68.876,2,"[30.788, 38.088]"
7,1672491709221.8062,69.056,2,"[30.528, 38.528]"
8,1672491724368.0518,68.992,2,"[31.112, 37.88]"
9,1672491739519.958,68.56,2,"[30.98, 37.58]"
10,1672491754681.3477,68.396,2,"[30.224, 38.172]"
11,1672491769844.9805,69.532,2,"[31.032, 38.5]"
12,1672491785015.95,69.056,2,"[31.028, 38.028]"
13,1672491800170.9268,69.512,2,"[30.432, 39.08]"
14,1672491815315.9878,68.86,2,"[30.656, 38.204]"
