,time,avg,replicas,for pod
0,1672491603131.6704,70.63148,2,"[21.094945, 49.536535]"
1,1672491618291.4219,65.65392,2,"[15.063432, 50.590488]"
2,1672491633431.8398,60.147688,2,"[9.5572, 50.590488]"
3,1672491648588.717,66.705414,2,"[16.921412, 49.784002]"
4,1672491663746.6333,73.236848,2,"[23.28247, 49.954378]"
5,1672491678905.1301,62.779334000000006,2,"[12.988674, 49.79066]"
6,1672491694063.7837,78.355831,2,"[28.418074, 49.937757]"
7,1672491709221.8062,59.343263,2,"[9.716941, 49.626322]"
8,1672491724368.0518,83.325653,2,"[33.43822, 49.887433]"
9,1672491739519.958,68.788166,2,"[18.824819, 49.963347]"
10,1672491754681.3477,71.923904,2,"[21.869657, 50.054247]"
11,1672491769844.9805,74.84099599999999,2,"[24.936121, 49.904875]"
12,1672491785015.95,64.446982,2,"[14.649931, 49.797051]"
13,1672491800170.9268,65.126018,2,"[15.15022, 49.975798]"
14,1672491815315.9878,69.473822,2,"[19.420086, 50.053736]"
