,time,avg,replicas,for pod
0,1672606391392.5618,30.136,1,[30.136]
1,1672606406560.5298,32.5,1,[32.5]
2,1672606421730.8171,32.284,1,[32.284]
3,1672606436905.0408,32.9,1,[32.9]
4,1672606452085.2725,31.272,1,[31.272]
5,1672606467268.136,32.212,1,[32.212]
6,1672606482437.6821,32.844,1,[32.844]
7,1672606497610.1128,32.12,1,[32.12]
8,1672606512795.4067,66.3,2,"[35.284, 31.016]"
9,1672606527961.3613,69.568,2,"[37.816, 31.752]"
10,1672606543142.2,68.148,2,"[37.28, 30.868]"
11,1672606558319.231,69.208,2,"[37.92, 31.288]"
12,1672606573514.161,68.924,2,"[37.956, 30.968]"
13,1672606588663.387,68.352,2,"[37.056, 31.296]"
14,1672606603846.158,69.316,2,"[37.992, 31.324]"
