,time,master,worker
0,1671884394075.5486,6151.74,11294.508
1,1671884379046.4053,6149.408,11615.808
2,1671884364025.986,6162.316,11286.74
3,1671884349001.5957,6175.448,11621.964
4,1671884333967.5532,6177.84,11335.248
5,1671884318933.46,6144.38,11615.56
6,1671884303898.8848,6144.748,11342.112
7,1671884288866.955,6141.956,11628.652
8,1671884273833.199,6152.644,11280.212
9,1671884258797.6558,6130.048,11491.324
10,1671884243765.5234,6153.088,11263.12
11,1671884228745.6592,6148.0,11469.66
12,1671884213710.3284,6180.224,11355.236
13,1671884198689.4033,6238.096,11550.144
14,1671884183654.6628,6317.264,11450.648
15,1671884168633.407,6261.844,11607.48
